FID; LONGITUDE1(deg); LATITUDE1(deg); LONGITUDE2(deg); LATITUDE2(deg); TETADEG(DEG); LONGEUR(Km)
1179; -7.52064256; 10.06626621; -7.57252876; 10.09307738; 297.69641364388; 6.449862659301
1180; -8.00110458; 10.13263518; -7.97714383; 10.09023953; 150.90668829476; 5.4023097628701
1181; -7.14842099; 10.06927328; -7.14489809; 10.11101854; 4.7492128411042; 4.6581059375453
1182; -6.94972669; 10.07406639; -6.99663241; 10.09984498; 299.17485475815; 5.9176742580163
1183; -7.46736379; 10.10454024; -7.42687689; 10.09946712; 97.249822736026; 4.4994647681983
1184; -7.71091102; 10.12565714; -7.67155092; 10.11030957; 111.60441740926; 4.6609328554
1185; -7.71869269; 10.09639025; -7.68484965; 10.07130033; 126.97653085275; 4.6573079923799
1186; -7.12015948; 10.12931964; -7.07585066; 10.12418180; 96.714034659297; 4.9224222789125
1187; -7.58986273; 10.13546814; -7.62424612; 10.16165497; 307.73280252704; 4.7791189710008
1188; -7.19895503; 10.13518503; -7.22725406; 10.16571473; 317.62434237625; 4.6119390719191
1189; -7.75413773; 10.13341943; -7.79667352; 10.18023779; 318.1977937288; 7.0045177533418
1190; -7.70430788; 10.13376928; -7.74362617; 10.16104928; 305.18156257775; 5.2887202133556
1191; -6.75451950; 10.13082100; -6.79378576; 10.15115173; 297.74706612253; 4.8897013397381
1192; -7.16885317; 10.13393380; -7.22283521; 10.17274228; 306.14736714835; 7.354378644679
1193; -7.86908457; 10.14631423; -7.83744276; 10.11310724; 136.82919379673; 5.0776238591216
1194; -7.39491341; 10.14216812; -7.42487963; 10.17214942; 315.46956608305; 4.6938448083048
1195; -6.70311999; 10.12450088; -6.73728383; 10.16920394; 323.04936588096; 6.2403524820312
1196; -6.70125785; 10.15539654; -6.67300678; 10.12645811; 136.1369617545; 4.4820426342388
1197; -6.92238924; 10.15524567; -6.96065386; 10.16362110; 282.54016296636; 4.3251005115809
1198; -7.50212105; 10.16491702; -7.47762982; 10.13333978; 142.63750654201; 4.4293430384192
1199; -7.58479670; 10.16691213; -7.62411598; 10.19203560; 302.99427297765; 5.1560411286892
1200; -7.12706425; 10.16569958; -7.15539184; 10.19026848; 311.38836189008; 4.1511343338849
1201; -7.21681880; 10.17162472; -7.23961410; 10.20809066; 328.4000182369; 4.7712397259819
1202; -6.73670212; 10.17408034; -6.77383844; 10.18626529; 288.43972232192; 4.3187415269817
1203; -7.57541326; 10.18368927; -7.54098324; 10.16834741; 114.35402137539; 4.1609638041382
1204; -7.54471791; 10.19006416; -7.59005551; 10.21630350; 300.46184653625; 5.7867879747571
1205; -6.62493061; 10.18955506; -6.65927322; 10.20878131; 299.63534396997; 4.3540790223586
1206; -7.69527409; 10.20100801; -7.72912396; 10.22772605; 308.73334784469; 4.7684767791302
1207; -7.23359694; 10.20697329; -7.21080849; 10.16942225; 149.14823881542; 4.8738226270988
1208; -6.89909483; 10.20173711; -6.88679298; 10.15772976; 164.61518679854; 5.0783376961011
1209; -6.83937401; 10.20893951; -6.87647364; 10.22816420; 297.77201435306; 4.6200741045589
1210; -6.84528980; 10.22470550; -6.79432464; 10.23195638; 81.769286626523; 5.6844385687043
1211; -7.59552504; 10.21795464; -7.59532927; 10.26243985; 0.24811124922182; 4.9465767252231
1212; -7.66559405; 10.22638691; -7.66486922; 10.26870108; 0.96564896110354; 4.7057990045294
1213; -6.65477903; 10.22447394; -6.68791848; 10.25941489; 316.97801660437; 5.3376703995694
1214; -7.26852341; 10.22885784; -7.30837528; 10.25239238; 300.97194586266; 5.1155526870121
1215; -6.86764162; 10.23895273; -6.88745232; 10.30632940; 343.86576949022; 7.8046259349668
1216; -6.68796177; 10.25345045; -6.66467955; 10.21803818; 147.09512797977; 4.7028538552318
1217; -7.68195126; 10.24435704; -7.70249750; 10.31008630; 342.90530675254; 7.6514071388276
1218; -7.58822540; 10.25861146; -7.60285710; 10.29448061; 338.13201170284; 4.3021692073841
1219; -7.54602265; 10.26439277; -7.59139896; 10.28412325; 293.84491014558; 5.461674303398
1220; -7.65938005; 10.27139107; -7.64156212; 10.21055440; 163.92061700758; 7.043961444942
1221; -6.99562011; 10.26200302; -6.96625194; 10.23036439; 137.58772715618; 4.78364635776
1222; -6.66372700; 10.27333994; -6.69301108; 10.31204942; 323.34100045359; 5.3839281130848
1223; -6.70700937; 10.26931091; -6.74346396; 10.30156043; 311.96187378897; 5.3912262803082
1224; -6.72503377; 10.27540272; -6.76153715; 10.30114377; 305.63213245739; 4.9437697752402
1225; -7.50815522; 10.27995320; -7.54305752; 10.31374694; 314.54359923946; 5.3780793295417
1226; -7.46316095; 10.29601740; -7.42044324; 10.29418431; 92.493491275983; 4.7143912217797
1227; -7.40452286; 10.30115829; -7.38496607; 10.26905598; 149.05923405877; 4.1704632465524
1228; -6.85195699; 10.29145323; -6.88741979; 10.31121004; 299.52348600151; 4.4892313886256
1229; -6.82464161; 10.28205177; -6.87029033; 10.33387463; 319.09044828506; 7.6553432494339
1230; -6.81858879; 10.28634942; -6.85732653; 10.30721573; 298.7029692472; 4.8656427606675
1231; -6.82394536; 10.30373893; -6.79288032; 10.28237923; 124.94409090303; 4.1719749288471
1232; -7.40831093; 10.31039889; -7.37940609; 10.28530208; 131.4248969225; 4.2363707490929
1233; -6.65589434; 10.29605736; -6.68140929; 10.32606473; 320.08785602185; 4.3673931229822
1234; -6.81834253; 10.32213915; -6.77577376; 10.30124201; 116.51364373708; 5.2431769163946
1235; -6.73127029; 10.32208112; -6.69691093; 10.30285897; 119.62078051254; 4.354980639922
1236; -6.79387744; 10.29648545; -6.84071353; 10.33422021; 309.31868407506; 6.6592875704263
1237; -7.61861819; 10.32330159; -7.63652901; 10.36243906; 335.76421428467; 4.7786492746687
1238; -6.74972229; 10.34552787; -6.69523678; 10.30718505; 125.57167913669; 7.3742963783532
1239; -7.56193006; 10.38001673; -7.60123500; 10.41328340; 310.71558800901; 5.6966724333671
1240; -7.66103367; 10.39834848; -7.63375173; 10.37110755; 135.42757960567; 4.2679032041832
1241; -7.22613323; 8.67235818; -7.21597888; 8.74445820; 7.9246337627306; 8.0950323491121
1242; -7.33392008; 8.70756344; -7.31898793; 8.75469426; 17.386917871087; 5.4933640695313
1243; -7.28104208; 8.70570065; -7.29283681; 8.74969481; 345.15902968959; 5.0619512662987
1244; -7.24442791; 8.72397735; -7.25564007; 8.77502134; 347.75198252496; 5.8090163671101
1245; -7.20030487; 8.71563386; -7.22378567; 8.82260934; 347.7621858282; 12.173895571048
1246; -7.25145258; 8.73757154; -7.26422085; 8.80598184; 349.54970305539; 7.7361594860605
1247; -7.27546317; 8.73334174; -7.27307451; 8.77835637; 3.0019833856249; 5.0123277956801
1248; -7.73838564; 8.74655901; -7.74743679; 8.81224213; 352.24553435569; 7.3714005610245
1249; -7.22306185; 8.74557642; -7.23376940; 8.78739630; 345.80029453435; 4.7978244325013
1250; -7.27146873; 8.77183932; -7.27224414; 8.72193509; 180.87989551227; 5.5497562771489
1251; -7.35991307; 8.74836393; -7.33943110; 8.81717124; 16.391320315447; 7.9774838776572
1252; -7.36530908; 8.76140728; -7.34877962; 8.79985261; 23.019775083479; 4.6473444768757
1253; -7.24325369; 8.74187337; -7.25115563; 8.80103910; 352.48136849238; 6.6364189585863
1254; -7.25558937; 8.78587051; -7.25139691; 8.74950563; 173.49934706349; 4.0699485284286
1255; -7.73061043; 8.78776943; -7.73404281; 8.74057607; 184.11166472903; 5.2612725193223
1256; -7.24150587; 8.76573382; -7.23369998; 8.80204250; 11.994405699372; 4.128140743876
1257; -7.44966644; 8.80190924; -7.45221027; 8.84586388; 356.72707110269; 4.8955738598728
1258; -7.74039890; 8.79648364; -7.75714814; 8.84428705; 340.90369507509; 5.6267304752784
1259; -7.77690313; 8.80908360; -7.78629629; 8.77221759; 194.13392814513; 4.2279180883759
1260; -7.43872232; 8.81054428; -7.44947165; 8.84856514; 344.39197803457; 4.3907135162762
1261; -7.38253309; 8.81356176; -7.38166830; 8.76147767; 179.05986174462; 5.7922716441742
1262; -7.65452726; 8.86183722; -7.64669878; 8.91389507; 8.4502788217979; 5.8525077228322
1263; -7.41349748; 8.84244682; -7.40293969; 8.88743006; 13.055369800667; 5.135599636442
1264; -7.39610925; 8.82718261; -7.39155042; 8.87219099; 5.7149321193055; 5.0298875072064
1265; -7.39274274; 8.84886842; -7.39966433; 8.88795853; 350.0770281379; 4.4131236629061
1266; -7.68884164; 8.87715117; -7.68704248; 8.92272088; 2.2336152886197; 5.0709976828868
1267; -7.34676125; 8.88555770; -7.34533599; 8.83835454; 178.29105088485; 5.2511048815554
1268; -7.24146798; 8.88887325; -7.24008604; 8.94962253; 1.2872944549039; 6.7567315512319
1269; -7.33740728; 8.90341827; -7.32891742; 8.85075893; 170.94867381264; 5.9298384675145
1270; -7.33359366; 8.90231623; -7.31749801; 8.84311298; 164.96302759272; 6.8182375622942
1271; -7.60694427; 8.89421627; -7.60514081; 8.93815638; 2.3217962656564; 4.8899588893281
1272; -7.25077165; 8.88240743; -7.26033836; 8.93561407; 349.9281444228; 6.0096806713953
1273; -7.41664242; 8.87229822; -7.42553683; 8.96076521; 354.32842904482; 9.8858475489442
1274; -7.57744851; 8.90332813; -7.57401077; 8.94563361; 4.5893766972783; 4.7193913043438
1275; -7.86228543; 8.89345571; -7.85830598; 8.94499097; 4.3620100598892; 5.7471997596507
1276; -7.31768974; 8.92068914; -7.30969366; 8.87996669; 169.02086253074; 4.6132081348067
1277; -7.27233754; 8.93621264; -7.26439081; 9.00127168; 6.8790356143188; 7.2871443920149
1278; -7.70122102; 8.92494102; -7.71854835; 8.96298162; 335.77563676941; 4.6408664075992
1279; -7.71594164; 8.92824768; -7.70652595; 8.96782293; 13.225075344259; 4.5212183331095
1280; -7.29734160; 8.95585748; -7.32066670; 8.98525815; 321.91783430021; 4.1600190960164
1281; -7.76873393; 8.96857798; -7.76563515; 8.91647934; 176.63714775028; 5.8031558820017
1282; -7.29467943; 8.94174082; -7.28239417; 9.00189856; 11.403640318492; 6.8250972583528
1283; -7.16753519; 8.94818572; -7.15802605; 8.99478819; 11.394650749079; 5.2870914793739
1284; -7.57715365; 8.97928356; -7.56858203; 8.93855959; 168.25411937535; 4.6258136578853
1285; -7.67918845; 8.98237559; -7.66788276; 8.94001480; 165.2301117762; 4.8722873440805
1286; -7.64753954; 8.98171839; -7.65766947; 9.04632031; 351.19739771824; 7.2696347119874
1287; -7.40039356; 8.97096490; -7.39689536; 9.02194494; 3.8770107737826; 5.6818311319656
1288; -7.76916610; 9.00221974; -7.75892595; 8.96420449; 165.09994654595; 4.3750733962201
1289; -7.63553821; 8.98058910; -7.61684652; 9.01687065; 26.96750834857; 4.5298484304894
1290; -7.18755018; 8.98245834; -7.17535165; 9.02145403; 17.16833406076; 4.5401617995127
1291; -6.94962382; 8.99368750; -6.93892336; 9.05274599; 10.144404098665; 6.6723732724037
1292; -6.92886026; 8.99953741; -6.91385386; 9.04772279; 17.095476267615; 5.6081860869142
1293; -7.86852962; 8.99168636; -7.87496127; 9.02968839; 350.51088889656; 4.284605452179
1294; -6.91484116; 8.97071313; -6.89906004; 9.05848535; 10.068129476199; 9.9140768159673
1295; -7.59884741; 9.01408975; -7.59157791; 9.05909342; 9.0632453654271; 5.067918746786
1296; -7.30260562; 8.99710999; -7.29794284; 9.06055810; 4.1508306974958; 7.0738268595831
1297; -6.90470428; 9.02597629; -6.91658268; 8.95228261; 189.04686816574; 8.2986079790178
1298; -7.52681552; 9.01272320; -7.51354264; 9.05552964; 17.02464528345; 4.9796747798503
1299; -7.61956495; 9.01959364; -7.64268270; 8.96705143; 203.49038949677; 6.3737974216407
1300; -7.55790450; 9.01718673; -7.54520684; 9.05348668; 19.056877833412; 4.2721611390556
1301; -7.05637542; 9.02681041; -7.03582422; 8.99307226; 148.96633736415; 4.3837593911548
1302; -7.61191822; 9.02119250; -7.60085030; 9.06075663; 15.443053148856; 4.5653242740196
1303; -7.72822131; 9.00587866; -7.70333597; 9.09694376; 15.100511786645; 10.490680021634
1304; -7.83498749; 9.06971589; -7.85038228; 9.03503826; 203.67437467364; 4.2124019070156
1305; -6.98116200; 9.01230266; -6.96676471; 9.05018976; 20.56968745368; 4.5025824355881
1306; -6.88982600; 9.05138164; -6.90185257; 8.95274177; 186.86756379139; 11.048309875498
1307; -7.15590133; 8.98338639; -7.16701953; 8.94221632; 194.93716630585; 4.7393932067501
1308; -7.10043073; 9.05361948; -7.15590133; 8.98338639; 217.96012909896; 9.9221112330796
1309; -7.69700643; 9.03561087; -7.69522034; 9.07683978; 2.4495520625745; 4.5886684221404
1310; -7.52119023; 9.05393302; -7.52189303; 9.01541612; 181.03242258264; 4.2835845597892
1311; -7.19207969; 9.05896548; -7.19935976; 9.02157247; 190.88414077508; 4.2347680401483
1312; -6.99236047; 9.05900912; -6.99257082; 9.02104329; 180.31351807345; 4.2216715169136
1313; -7.23471598; 9.04452727; -7.22521014; 9.09113244; 11.387188676885; 5.2872827140132
1314; -7.41152712; 9.04533619; -7.38901662; 9.07561785; 36.280451510865; 4.1831987506906
1315; -6.90888087; 9.05854160; -6.91949644; 9.01521315; 193.60276843969; 4.9583609600067
1316; -7.72912082; 9.06068201; -7.77875401; 9.07224530; 283.27854077826; 5.6176224768842
1317; -7.09662538; 9.05088763; -7.08115983; 9.08606373; 23.467593251138; 4.2674789652619
1318; -7.61177900; 9.05754295; -7.64059460; 9.08749173; 316.46728785014; 4.6017029423016
1319; -6.97017811; 9.02525929; -6.96718833; 9.07188719; 3.6230125464947; 5.1952767069684
1320; -6.84932410; 9.07283954; -6.87840052; 9.04589215; 226.81987684504; 4.3911787153347
1321; -7.44694922; 9.05742328; -7.45170288; 9.09433435; 352.75272046841; 4.1376535218565
1322; -7.57354931; 9.06336394; -7.55265857; 9.10071697; 28.908766307204; 4.7490929979584
1323; -7.62479579; 9.07929423; -7.62880381; 9.02993679; 184.5851712966; 5.50604463461
1324; -7.46331304; 9.05966241; -7.46149295; 9.10251352; 2.4015692692068; 4.7690497830514
1325; -6.94049839; 9.06360222; -6.91463484; 9.10142081; 34.029511696645; 5.0827608274914
1326; -7.19642903; 9.06224162; -7.20045373; 9.02103538; 185.50993391486; 4.6033868181739
1327; -7.43101839; 9.08122573; -7.41991907; 9.12295076; 14.716081285214; 4.7983096699037
1328; -7.44900179; 9.08781272; -7.44599579; 9.15181623; 2.6548070931503; 7.1245788154354
1329; -7.71430406; 9.08287573; -7.69779264; 9.12025443; 23.564164130787; 4.5370967866579
1330; -7.74974620; 9.09439299; -7.73486391; 9.13503482; 19.876677623301; 4.8074561054982
1331; -6.85367926; 9.07449217; -6.84532385; 9.19375660; 3.9561545135418; 13.293642609029
1332; -6.87310993; 9.11040059; -6.86841235; 9.16623437; 4.7481270687021; 6.2300548061683
1333; -7.35290391; 9.09552890; -7.35107483; 9.13729214; 2.4759650478846; 4.6482391679887
1334; -7.51384023; 9.11575149; -7.50417232; 9.07773507; 165.90313412125; 4.3595224860908
1335; -7.38013053; 9.10975576; -7.37502396; 9.15258994; 6.7127859094918; 4.7961171177635
1336; -6.89503839; 9.09317282; -6.91385915; 9.14100850; 338.77156183852; 5.7104352794676
1337; -6.83313914; 9.13294269; -6.83346911; 9.07816919; 180.34083737239; 6.0906442671544
1338; -7.19510138; 9.10942781; -7.21677077; 9.14208164; 326.76850458261; 4.3472052946202
1339; -7.26972491; 9.14071070; -7.27372057; 9.10438449; 186.19849546468; 4.0632626207571
1340; -7.27409689; 9.13964659; -7.28919371; 9.17877589; 339.14938608692; 4.6587286834647
1341; -7.03351543; 9.11672669; -7.00870746; 9.16160992; 28.619589325883; 5.6924247121033
1342; -7.39148115; 9.13476097; -7.40550941; 9.17171286; 339.45503322965; 4.3903991938807
1343; -7.46951637; 9.14106600; -7.48519353; 9.17748060; 336.97433473079; 4.4025809523489
1344; -6.80004181; 9.10183142; -6.77289521; 9.16782821; 22.100675072758; 7.9270548017405
1345; -6.79097783; 9.15600817; -6.77645242; 9.12229601; 156.95414003575; 4.0773125472572
1346; -7.47366807; 9.19153752; -7.49999824; 9.16235171; 221.69066132798; 4.3541285564277
1347; -7.59339845; 9.15187578; -7.59863417; 9.20886328; 354.81798094759; 6.3629434284564
1348; -6.81600775; 9.16809110; -6.82609121; 9.12530796; 193.099907303; 4.885798026469
1349; -7.80463067; 9.16999685; -7.79569619; 9.22856640; 8.5627065003931; 6.5865954135494
1350; -6.92140491; 9.15732261; -6.94684670; 9.19380636; 325.45761645042; 4.933991361763
1351; -6.95893558; 9.17977332; -6.94440478; 9.14389472; 158.20571578276; 4.2998448344198
1352; -7.83405027; 9.19016880; -7.86255420; 9.15607606; 219.53778881303; 4.9223564645743
1353; -7.33453745; 9.17193546; -7.33541887; 9.21696543; 358.89310573968; 5.0080477091471
1354; -7.15593274; 9.19059634; -7.14533023; 9.12978997; 170.2319023318; 6.8618046366735
1355; -7.38742521; 9.18682252; -7.37776817; 9.14934728; 165.72600208922; 4.3009764528966
1356; -7.25143070; 9.19812363; -7.25707547; 9.16017875; 188.35503797242; 4.2649731215878
1357; -7.26243124; 9.18136050; -7.25618968; 9.22960930; 7.2765546961271; 5.4090151784402
1358; -7.16643838; 9.16461301; -7.18737590; 9.23360838; 343.32557164044; 8.0121315415939
1359; -7.72706035; 9.18004109; -7.74218017; 9.22784058; 342.66049052006; 5.5700328040975
1360; -6.77808868; 9.21016034; -6.79365952; 9.16361694; 198.27721881225; 5.4534895837273
1361; -6.88138811; 9.18691973; -6.86859452; 9.22697762; 17.497109044675; 4.6727876352242
1362; -6.80274977; 9.19404211; -6.78064470; 9.23783391; 26.483502133254; 5.4468742936149
1363; -6.85004902; 9.22469785; -6.86341619; 9.18030573; 196.55513763167; 5.1520519942875
1364; -7.82411189; 9.22323456; -7.86253350; 9.16258718; 212.02442472854; 7.9617693951557
1365; -6.85215683; 9.23718414; -6.86389371; 9.19169769; 194.29038435218; 5.2211995597942
1366; -6.75863164; 9.17967079; -6.75307431; 9.28158869; 3.0803225185735; 11.349355665446
1367; -7.60570071; 9.21702889; -7.59081302; 9.25332120; 22.041774354301; 4.3563724755822
1368; -7.31515084; 9.23097547; -7.31751966; 9.19192831; 183.42715694374; 4.3496991039164
1369; -6.97996350; 9.22545120; -6.94907379; 9.28059766; 28.933568784105; 7.0161067916358
1370; -7.26013371; 9.20467525; -7.25936964; 9.24915325; 0.97137193800902; 4.9464459951691
1371; -7.48762099; 9.24856069; -7.47865485; 9.30168922; 9.4554717711744; 5.9897527659248
1372; -7.86776772; 9.23368396; -7.85725463; 9.27597308; 13.785143418672; 4.8428249574002
1373; -7.01324140; 9.22943333; -7.01077422; 9.27986154; 2.7643394341953; 5.6139681438601
1374; -6.85591875; 9.24696866; -6.86826328; 9.19118119; 192.32200800817; 6.3512200683985
1375; -6.84505743; 9.23768394; -6.82716977; 9.30590908; 14.506226110723; 7.8391278458988
1376; -7.30626448; 9.26239706; -7.30153996; 9.22277434; 173.2873791565; 4.4365525322402
1377; -7.13653094; 9.24690887; -7.15473692; 9.21066016; 206.37140105522; 4.5034603495112
1378; -7.52957616; 9.27097872; -7.52481717; 9.23352483; 172.85149720751; 4.1975948141032
1379; -7.88017414; 9.28255673; -7.89342744; 9.23647691; 195.84863573136; 5.3277254822522
1380; -7.01967401; 9.25062199; -7.01450442; 9.29615386; 6.3931330411412; 5.0949571206814
1381; -7.29703665; 9.25096146; -7.31532432; 9.30909246; 342.75312283205; 6.7712536836971
1382; -7.33247205; 9.26306249; -7.33433816; 9.33033842; 358.43213829658; 7.4835725388969
1383; -6.86770217; 9.28446027; -6.89552744; 9.19568003; 197.19171700387; 10.338773404883
1384; -6.76886396; 9.28819525; -6.76801547; 9.24968634; 178.75417893719; 4.283020273106
1385; -7.80043093; 9.28175549; -7.79369621; 9.33436323; 7.1996064203983; 5.8965779329151
1386; -7.51360172; 9.30346409; -7.49573821; 9.26595543; 154.82452523228; 4.6123264538758
1387; -7.54580294; 9.30902211; -7.55306581; 9.26944685; 190.26636061931; 4.4728012074387
1388; -7.04238094; 9.29088390; -7.04972699; 9.34462130; 352.31782819243; 6.0300677594505
1389; -7.24390630; 9.28433740; -7.26223381; 9.33270575; 339.49942140212; 5.7457129669493
1390; -7.76425887; 9.31689974; -7.76029137; 9.35757902; 5.4968360312097; 4.544401743308
1391; -7.39392442; 9.31867762; -7.38711730; 9.25463284; 174.01137515282; 7.1609049680546
1392; -7.39829364; 9.31869730; -7.39740129; 9.27475127; 178.85193865261; 4.8875661892226
1393; -7.43991717; 9.29284186; -7.42606981; 9.33618115; 17.498823950329; 5.0551938261695
1394; -7.31745166; 9.32103691; -7.31545145; 9.28251189; 177.06673605039; 4.2894631940153
1395; -7.09741687; 9.31179296; -7.08287530; 9.37463406; 12.860802214598; 7.1694773708869
1396; -7.82337463; 9.28074655; -7.79701288; 9.32298026; 31.630093811214; 5.5215810471618
1397; -6.83907075; 9.32387823; -6.89163610; 9.20758897; 204.04705769762; 14.173243660388
1398; -6.94010366; 9.32068086; -6.92999342; 9.36834967; 11.819381579555; 5.416736394036
1399; -7.18205176; 9.31331965; -7.17309126; 9.35612598; 11.669849610869; 4.8614175500657
1400; -6.90950448; 9.32429895; -6.89824565; 9.38063670; 11.154056517063; 6.3865701992051
1401; -7.01163643; 9.32054519; -7.02507052; 9.35912950; 341.0404577051; 4.5393268257837
1402; -7.44958479; 9.32977441; -7.45049232; 9.37155130; 358.77214932598; 4.6464557431911
1403; -7.60468728; 9.33529947; -7.59631101; 9.38083981; 10.285570111845; 5.1473248026411
1404; -6.83571455; 9.33687367; -6.84257520; 9.37542067; 350.04019702765; 4.3526419542813
1405; -7.49271746; 9.33375739; -7.50780292; 9.38264775; 343.06833563537; 5.6850530997064
1406; -7.66363131; 9.34854720; -7.64818486; 9.38755236; 21.340765774252; 4.6592673485473
1407; -7.17266112; 9.33388405; -7.16531137; 9.38157999; 8.644740797057; 5.3651756398406
1408; -7.75540554; 9.34888075; -7.72561489; 9.42853226; 20.251745061825; 9.4455143401596
1409; -7.34353821; 9.34828319; -7.34158406; 9.29945096; 177.7384677118; 5.4341712842529
1410; -7.64436905; 9.38536756; -7.65598153; 9.34906088; 197.51555759484; 4.2351035393462
1411; -6.90513317; 9.32481560; -6.89494945; 9.38387117; 9.6555629838061; 6.662211060382
1412; -7.63235646; 9.38369368; -7.64944520; 9.34415312; 203.09593628204; 4.7830858060783
1413; -7.20803111; 9.35901641; -7.17502058; 9.40495475; 35.332856364434; 6.2733541231369
1414; -7.56573626; 9.37637696; -7.56007379; 9.42463915; 6.6022335412037; 5.4026857632094
1415; -7.67283962; 9.36919886; -7.66393045; 9.41311218; 11.318112546165; 4.9806635112691
1416; -7.30179661; 9.39582309; -7.29820809; 9.34752634; 175.80686822619; 5.3849185652091
1417; -7.21016578; 9.36879114; -7.19340612; 9.44085009; 12.921808695802; 8.2231366727826
1418; -6.84407929; 9.39712294; -6.85321003; 9.33318346; 188.02089295172; 7.1808526715014
1419; -7.09157217; 9.38227475; -7.10884029; 9.42087871; 336.18924224933; 4.6964529288304
1420; -7.25757827; 9.39018324; -7.23480266; 9.46492796; 16.728723007647; 8.6826428523173
1421; -7.43940469; 9.40785025; -7.43684827; 9.36877884; 176.30629992406; 4.3536766349302
1422; -7.11273749; 9.40733929; -7.12714291; 9.36944682; 200.56091433808; 4.5032811196418
1423; -6.94072628; 9.40041145; -6.92141041; 9.43392413; 29.621295312678; 4.2932896254635
1424; -7.23459298; 9.39874837; -7.24694841; 9.44003617; 343.55354092163; 4.789022339932
1425; -7.90159541; 9.41881574; -7.93989160; 9.40374005; 248.24958664991; 4.5386388145722
1426; -7.31977573; 9.40567353; -7.31627453; 9.45176673; 4.285046359506; 5.1398555530921
1427; -8.02407585; 9.39095993; -7.98669915; 9.46682042; 25.918849917123; 9.3857586020757
1428; -7.45191174; 9.42092544; -7.44662031; 9.38238442; 172.2858415269; 4.325095056699
1429; -7.10126716; 9.40727776; -7.10762065; 9.44419581; 350.36508361719; 4.1645310063667
1430; -7.61312329; 9.41183099; -7.63430097; 9.44500890; 327.80377888775; 4.3655504374024
1431; -7.10292647; 9.40348981; -7.03182668; 9.51591699; 31.950395007731; 14.75943631156
1432; -7.35586302; 9.39879123; -7.36658185; 9.44278206; 346.48486938904; 5.0323541128889
1433; -7.46237352; 9.40252601; -7.47693580; 9.44544741; 341.49585740674; 5.0354518105003
1434; -7.92509171; 9.41888817; -7.93309767; 9.48076915; 352.72782247653; 6.9371122028295
1435; -7.97203026; 9.43747688; -7.96942339; 9.39514573; 176.52316969312; 4.7157548924565
1436; -6.79999629; 9.37298935; -6.80244604; 9.41747424; 356.89034628067; 4.9538837983944
1437; -7.69825212; 9.43982592; -7.68060760; 9.48153688; 22.647627693886; 5.0291087459874
1438; -6.95385601; 9.39669123; -6.99489599; 9.47774057; 333.46101045123; 10.086576655574
1439; -7.03441975; 9.44433653; -7.03411295; 9.40202852; 179.59010338494; 4.7045579042454
1440; -7.16828861; 9.43855045; -7.14397326; 9.49049534; 24.782048834371; 6.3685992695057
1441; -7.16675291; 9.41901505; -7.15614067; 9.46289607; 13.417125363979; 5.0178529883053
1442; -7.83972503; 9.45605600; -7.83014059; 9.38114746; 172.80517522499; 8.3960960293429
1443; -7.52387114; 9.45812560; -7.53774388; 9.40772891; 195.19338400035; 5.8087761676504
1444; -7.79493748; 9.44939425; -7.77840598; 9.48840249; 22.684587033775; 4.7043690571431
1445; -7.11627829; 9.45942986; -7.11112724; 9.50225258; 6.7657886829657; 4.7954695952256
1446; -7.03202804; 9.48066306; -7.06565862; 9.42606829; 211.28722443212; 7.1152354085903
1447; -7.32493720; 9.46808227; -7.29910575; 9.49887835; 39.599730982311; 4.4545384041188
1448; -6.79446912; 9.46948610; -6.78872895; 9.51283441; 7.4406374537691; 4.8616028450478
1449; -7.09213987; 9.47774125; -7.06078061; 9.51662148; 38.499859821998; 5.537630879929
1450; -7.75778102; 9.44872230; -7.74825156; 9.51488174; 8.0851122072326; 7.431140791716
1451; -7.55984596; 9.47943360; -7.54984329; 9.51899666; 14.000992758804; 4.5352805742048
1452; -7.61066387; 9.48018136; -7.58594425; 9.51154937; 37.854228688741; 4.4259602410667
1453; -7.00745736; 9.47835462; -6.99086653; 9.51297172; 25.298734464142; 4.2625703163335
1454; -6.85110586; 9.49695420; -6.83555803; 9.53699007; 20.955682123296; 4.7712521082367
1455; -6.88725588; 9.48144667; -6.88261245; 9.52589030; 5.8829022845804; 4.9684200807987
1456; -6.87958841; 9.48465435; -6.87386467; 9.52692173; 7.6068183471255; 4.7422034803552
1457; -7.95108362; 9.49710158; -7.94166698; 9.53776834; 12.863194746595; 4.639326004414
1458; -7.55816810; 9.48864966; -7.56620460; 9.52720219; 348.38297721962; 4.3774158391239
1459; -7.66563825; 9.53682027; -7.66305309; 9.49883191; 176.16016155266; 4.2337089378451
1460; -8.04558057; 9.51853434; -8.05116762; 9.47459739; 187.1490546129; 4.924138747806
1461; -7.46246218; 9.50560247; -7.46554227; 9.55010136; 356.09516558125; 4.9596902191057
1462; -6.94756086; 9.53712591; -6.96589544; 9.48570886; 199.37744836124; 6.0649045034299
1463; -7.28961445; 9.53951651; -7.28723319; 9.57856178; 3.4414452897397; 4.3495729411739
1464; -6.82146733; 9.51900576; -6.80481512; 9.56011694; 21.772946037882; 4.9272311592679
1465; -7.40562826; 9.50589024; -7.39612842; 9.55087319; 11.764243147098; 5.1103903112254
1466; -6.87653588; 9.53670004; -6.86420184; 9.58706128; 13.576418519648; 5.7630799000106
1467; -7.97123329; 9.52157874; -7.95470974; 9.56276746; 21.583188381805; 4.928204545503
1468; -7.04036400; 9.55176260; -7.04280006; 9.50784288; 183.13120326344; 4.891043824463
